time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-11-25T05:24:05.420Z,-38.0023,177.9592,43.68,4.8,mb,,140,0.518,0.87,us,us2000bu8k,2017-12-14T09:10:59.165Z,"60km E of Opotiki, New Zealand",earthquake,5.7,8.5,0.119,22,reviewed,us,us
2017-11-24T21:49:15.290Z,37.0772,28.6266,6.14,5.2,mww,,26,0.952,0.73,us,us2000bu6g,2017-12-04T05:42:19.401Z,"18km E of Ula, Turkey",earthquake,5,3.6,0.068,21,reviewed,us,us
2017-11-24T18:51:39.040Z,36.8901,21.4902,10,4.7,mb,,66,2.23,1.2,us,us2000bu4l,2017-12-20T19:33:51.339Z,"18km W of Pylos, Greece",earthquake,5.5,1.9,0.078,53,reviewed,us,us
2017-11-24T18:33:24.080Z,-23.0357,-179.5364,515.59,4.5,mb,,79,5.728,0.88,us,us2000bu4e,2017-12-19T22:53:24.040Z,"277km SSW of Ndoi Island, Fiji",earthquake,11.1,7.4,0.055,98,reviewed,us,us
2017-11-24T17:36:12.020Z,43.0858,-126.3128,10,4.7,mww,,185,1.467,1.74,us,us2000bu3f,2017-12-19T20:40:48.978Z,"152km WNW of Port Orford, Oregon",earthquake,6.8,1.9,0.066,22,reviewed,us,us
2017-11-24T15:23:16.980Z,5.6065,124.8063,333.34,4.6,mb,,102,1.644,1.24,us,us2000btyc,2017-11-24T16:51:01.040Z,"31km S of Katubao, Philippines",earthquake,6.2,6.4,0.06,82,reviewed,us,us
2017-11-24T14:11:35.420Z,-35.3043,178.7203,187.87,4.8,mb,,134,2.278,1.63,us,us2000btxi,2017-12-03T10:42:31.040Z,"Off the east coast of the North Island of New Zealand",earthquake,9.9,8.3,0.099,31,reviewed,us,us
2017-11-24T14:04:58.640Z,-8.8329,-74.5049,153.36,4.7,mb,,93,2.091,0.76,us,us2000btxf,2017-12-03T10:38:18.449Z,"50km S of Pucallpa, Peru",earthquake,8.3,7,0.051,116,reviewed,us,us
2017-11-24T13:41:32.330Z,-36.4698,-102.4556,10,4.8,mb,,185,22.96,0.61,us,us2000btxa,2017-12-03T10:24:08.040Z,"Southeast of Easter Island",earthquake,16.7,2,0.088,45,reviewed,us,us
2017-11-24T08:39:51.940Z,-50.0008,-7.4462,10,4.7,mb,,68,21.847,1.38,us,us1000bjvy,2017-12-14T07:05:49.040Z,"Southern Mid-Atlantic Ridge",earthquake,9.2,1.9,0.123,20,reviewed,us,us
2017-11-24T08:31:30.240Z,-59.5928,-25.475,10,4.8,mb,,113,8.03,0.96,us,us1000bjvx,2017-12-14T06:59:14.040Z,"86km SE of Bristol Island, South Sandwich Islands",earthquake,10.8,1.9,0.1,31,reviewed,us,us
2017-11-24T07:31:14.970Z,49.0492,149.7958,388.33,4.5,mb,,123,5.164,0.61,us,us2000btu7,2017-12-14T06:27:10.040Z,"67km ENE of Vostok, Russia",earthquake,10.9,8.8,0.064,73,reviewed,us,us
2017-11-23T20:55:32.530Z,23.5643,120.7181,17.09,4.5,mb,,62,0.274,0.88,us,us1000bjtr,2017-12-19T16:27:08.053Z,"20km S of Lugu, Taiwan",earthquake,3.1,4.7,0.113,23,reviewed,us,us
2017-11-23T18:09:39.580Z,-21.6037,168.7514,10,4.7,mb,,106,0.682,1.03,us,us2000btm1,2017-12-19T00:10:57.040Z,"90km E of Tadine, New Caledonia",earthquake,6.8,1.8,0.102,29,reviewed,us,us
2017-11-23T18:02:35.850Z,27.1381,130.3582,11,5.5,mww,,44,1.525,1.17,us,us2000btkn,2017-12-19T00:11:37.803Z,"161km SSE of Naze, Japan",earthquake,5.6,1.8,0.049,40,reviewed,us,us
2017-11-23T15:45:10.280Z,-21.1464,168.3739,10.07,5,mww,,103,0.461,1,us,us2000btjy,2017-12-16T22:52:56.040Z,"67km NE of Tadine, New Caledonia",earthquake,6.7,3.8,0.075,17,reviewed,us,us
2017-11-23T09:43:34.780Z,29.3616,108.1037,10,5.1,mb,,40,8.905,1.11,us,us2000btg4,2017-11-23T11:12:09.077Z,"78km ESE of Fuling, China",earthquake,9,1.9,0.056,104,reviewed,us,us
2017-11-23T09:05:30.190Z,46.7696,152.742,38.38,4.7,mb,,139,7.104,0.7,us,us2000btfx,2017-11-23T09:22:30.040Z,"Kuril Islands",earthquake,8.2,6.3,0.055,102,reviewed,us,us
2017-11-23T08:39:12.490Z,-20.7099,-173.4439,10,4.6,mb,,85,3.686,1.26,us,us1000bjtc,2017-12-10T14:05:38.040Z,"138km SE of Pangai, Tonga",earthquake,10.2,1.9,0.129,18,reviewed,us,us
2017-11-23T07:13:47.230Z,29.9261,95.1799,10,4.7,mb,,53,3.529,0.74,us,us2000btfh,2017-12-10T13:50:49.040Z,"56km W of Zhamog, China",earthquake,8.9,1.9,0.082,45,reviewed,us,us
2017-11-23T00:35:19.930Z,31.7381,141.7003,16.53,4.5,mb,,146,2.105,0.31,us,us1000bjsv,2017-12-15T00:34:26.040Z,"232km SE of Hachijo-jima, Japan",earthquake,6.1,5.8,0.18,9,reviewed,us,us
2017-11-22T22:51:13.760Z,-35.5178,53.8745,10,4.7,mb,,76,12.075,0.63,us,us1000bjgw,2017-12-14T00:03:10.040Z,"Southwest Indian Ridge",earthquake,10.7,1.9,0.12,21,reviewed,us,us
2017-11-22T22:37:34.110Z,40.5713,22.5298,3.22,4.5,mb,,34,0.896,0.78,us,us2000bta3,2017-12-21T12:20:03.364Z,"3km SW of Trikala, Greece",earthquake,4.9,4.5,0.093,34,reviewed,us,us
2017-11-22T21:33:06.260Z,1.1079,126.1184,10,4.5,mb,,81,1.292,0.81,us,us1000bjgt,2017-12-13T22:24:33.040Z,"110km ESE of Bitung, Indonesia",earthquake,8.3,1.9,0.156,12,reviewed,us,us
2017-11-22T20:22:53.540Z,37.0546,28.6383,10,5,mww,,23,0.936,0.77,us,us2000bt6a,2017-12-19T00:03:15.861Z,"20km ESE of Ula, Turkey",earthquake,4.8,1.8,0.073,18,reviewed,us,us
2017-11-22T16:53:10.120Z,-10.4745,120.1982,35,4.5,mb,,83,2.717,1.12,us,us2000bsye,2017-12-06T02:23:15.040Z,"31km S of Nggongi, Indonesia",earthquake,7.3,2,0.103,28,reviewed,us,us
2017-11-22T14:20:10.280Z,23.5374,120.7357,16.47,5.1,mww,,40,0.255,0.97,us,us2000bsu1,2017-12-10T13:49:29.977Z,"23km S of Lugu, Taiwan",earthquake,5.3,3.8,0.086,13,reviewed,us,us
2017-11-22T07:42:58.800Z,-36.5205,177.5204,22.77,5.2,mb,,70,1.215,1.14,us,us2000bsrh,2017-11-27T23:56:32.055Z,"158km ENE of Tairua, New Zealand",earthquake,6.6,5.7,0.117,24,reviewed,us,us
2017-11-22T06:49:00.550Z,52.8612,-168.3219,45.18,4.5,mb,,169,0.955,1.35,us,us2000bsqs,2017-11-28T19:36:45.515Z,"37km ESE of Nikolski, Alaska",earthquake,10.7,9.7,0.064,72,reviewed,us,us
2017-11-22T06:30:01.170Z,-22.3085,-67.312,174.66,4.8,mb,,30,1.025,1.42,us,us2000bsqn,2017-11-22T06:42:05.040Z,"114km NE of San Pedro de Atacama, Chile",earthquake,5.7,8,0.128,19,reviewed,us,us
2017-11-22T03:49:49.810Z,14.8708,52.0313,10,4.6,mb,,189,9.539,0.72,us,us2000bspd,2017-11-22T04:01:55.040Z,"71km SSE of Qishn, Yemen",earthquake,8,2,0.158,12,reviewed,us,us
2017-11-22T01:11:21.660Z,0.4157,124.4387,88.65,5.3,mb,,26,2.207,1.16,us,us2000bsmy,2017-12-06T01:41:11.040Z,"29km SSE of Lolayan, Indonesia",earthquake,6.8,4.4,0.051,128,reviewed,us,us
2017-11-22T00:20:54.670Z,7.0608,127.0761,10,4.7,mb,,135,1.485,0.66,us,us1000bjfx,2017-12-06T01:01:13.040Z,"60km ESE of Santiago, Philippines",earthquake,12.1,1.9,0.1,30,reviewed,us,us
2017-11-21T23:41:01.420Z,-21.264,168.6277,10,4.6,mb,,96,0.597,1.21,us,us1000bjdh,2017-12-06T00:26:16.040Z,"83km ENE of Tadine, New Caledonia",earthquake,4.1,1.9,0.146,14,reviewed,us,us
2017-11-21T21:02:11.660Z,55.1034,-157.8305,38.6,4.8,mb,,,,0.74,us,us2000bsi2,2017-12-13T01:38:17.040Z,"116km ENE of Chernabura Island, Alaska",earthquake,3.4,6.1,0.076,54,reviewed,ak,us
2017-11-21T18:51:34.080Z,-3.6709,101.5643,39.82,4.5,mb,,196,1.547,0.54,us,us1000bjd7,2017-12-16T21:47:06.040Z,"79km W of Bengkulu, Indonesia",earthquake,10.7,10.8,0.271,5,reviewed,us,us
2017-11-21T18:23:38.260Z,-21.2699,168.7112,10,5.2,mww,,88,0.668,0.96,us,us2000bsfd,2017-12-16T19:33:46.040Z,"91km ENE of Tadine, New Caledonia",earthquake,5.8,1.8,0.066,22,reviewed,us,us
2017-11-21T17:40:47.450Z,-9.9031,112.938,35,4.7,mb,,114,1.861,0.86,us,us2000bsen,2017-12-15T22:41:43.040Z,"167km S of Krajan Tambakrejo, Indonesia",earthquake,7.3,2,0.094,34,reviewed,us,us
2017-11-21T16:17:46.790Z,-21.4591,168.7182,10,4.6,mb,,106,0.64,0.95,us,us1000bjd3,2017-12-10T21:55:15.040Z,"87km E of Tadine, New Caledonia",earthquake,6,1.6,0.141,20,reviewed,us,us
2017-11-21T16:00:49.080Z,-21.3624,168.6568,10,5.2,mww,,92,0.595,0.92,us,us2000bsc3,2017-12-10T21:12:59.040Z,"82km ENE of Tadine, New Caledonia",earthquake,4.4,1.8,0.068,21,reviewed,us,us
2017-11-21T15:20:09.870Z,-21.3546,168.7157,10,4.9,mb,,221,0.65,0.37,us,us2000bsbi,2017-12-10T20:49:56.040Z,"88km ENE of Tadine, New Caledonia",earthquake,5.8,1.5,0.119,22,reviewed,us,us
